Temperature,Site,Specices,Collection_date,Dev_stage,Mass (g) (dry weight),% Moisture,% Lipid, Acetochlor  , Atrazine , Azoxystrobin  , Clothianidin  , Carbendazim  , Cyfluthrin (all isomers) , Cyproconazole  , Bifenthrin  , Desthiopro , Dithiopyr  , Flufenacet  , Fluoxastrobin  , Fluxapyroxad  , Ipconazole  , Metolachlor (R and S) , Metconazole  , Pendimethalin  , Pentachloroanisole , Propiconazole , Pyraclostrobin  , Tebuconazole  , Penoxsulam  , ppDDD   , ppDDE  , ppDDT  , Tetraconazole  , Thiabendazole  , ThiamethoxamD 
10.62,Npond,Native Tadpole,5/25/2023,ND,0.4724,28.82,0.42, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p31,0.0123,83.6,8.13, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 23.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 14.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.0053,87.59,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 22.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 9.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.0052,88.96,19.23, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 10.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.0101,86.09,9.9, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 19.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 9.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.008,79.9,0.05, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 20.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 12.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.011,84.26,54.55, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 18.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 11.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.0108,83.23,37.04, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 19.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 9.6 , 0.1 , 0.1 , 6.2 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.0096,83.7,20.83, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 18.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 13.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.0111,86.89,36.04, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 16.0 , 0.1 , 0.1 , 0.1 , 0.1 , 2.6 , 0.1 , 8.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,ENREC 2,Native Tadpole,6/22/2023,p27,0.0115,81.89,17.39, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 16.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 10.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
25.4,Npond,Native Tadpole,5/24/2024,27-30,0.0046,96.2,86.96, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 3.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.7 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,Npond,Native Tadpole,5/24/2024,27-30,0.0064,91.28,78.12, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 7.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 5.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.7 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,Npond,Native Tadpole,5/24/2024,27-30,0.006,90.74,33.33, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 9.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 4.9 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,Npond,Native Tadpole,5/24/2024,27-30,0.0064,88.45,93.75, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 21.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 8.8 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,Npond,Native Tadpole,5/24/2024,27-30,0.0065,91.37,92.31, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 16.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 3.8 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,Npond,Native Tadpole,5/24/2024,27-30,0.0077,88.23,38.96, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 14.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 6.9 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,Npond,Native Tadpole,5/24/2024,27-30,0.0079,89.25,12.66, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 13.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 3.9 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,37,0.0458,90.39,2.18, 0.1 , 1.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.6 , 1.5 , 0.1 , 0.1 , 0.1 , 7.3 , 3.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,37,0.059,88.78,5.08, 0.1 , 1.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.0 , 0.1 , 0.1 , 0.1 , 0.1 , 7.4 , 2.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,38,0.0577,90.04,6.93, 0.1 , 1.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.9 , 0.1 , 0.1 , 0.1 , 0.1 , 6.3 , 3.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,36,0.0392,86.08,0.05, 0.1 , 1.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.7 , 0.1 , 0.1 , 0.1 , 0.1 , 7.4 , 2.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,35,0.0214,91.74,0.05, 0.1 , 0.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.4 , 0.1 , 0.1 , 0.1 , 0.1 , 3.4 , 2.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,37,0.0453,90.83,2.21, 0.1 , 0.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.9 , 2.1 , 0.1 , 0.1 , 0.1 , 4.1 , 1.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,30,0.0223,89.03,0.05, 0.1 , 1.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.0 , 4.6 , 0.1 , 0.1 , 0.1 , 6.5 , 2.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.3 , 0.1 , 0.1 , 1.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,30,0.0341,87.87,0.05, 0.1 , 1.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.8 , 3.2 , 0.1 , 0.1 , 0.1 , 6.2 , 3.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,ENREC 2,Native Tadpole,6/6/2024,34,0.0377,87.83,2.65, 0.1 , 1.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.2 , 0.1 , 0.1 , 0.1 , 0.1 , 7.7 , 2.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.3 , 0.1 , 0.1 , 0.9 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,Kpond,Native Tadpole,6/6/2024,p27,0.0289,96.16,10.38, 0.1 , 1.4 , 0.1 , 1.2 , 0.1 , 1.4 , 0.1 , 0.1 , 1.7 , 0.1 , 0.1 , 0.1 , 0.1 , 4.7 , 5.2 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,Kpond,Native Tadpole,6/6/2024,p27,0.0213,95.57,4.69, 0.1 , 1.4 , 0.1 , 0.8 , 0.1 , 3.0 , 0.1 , 0.1 , 1.6 , 0.1 , 0.1 , 0.1 , 0.1 , 5.4 , 4.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,Kpond,Native Tadpole,6/6/2024,37,0.0384,92.55,15.62, 0.1 , 1.7 , 0.1 , 0.1 , 0.1 , 3.2 , 0.1 , 0.1 , 2.4 , 0.1 , 0.1 , 0.1 , 0.1 , 3.3 , 3.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.0 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
22.03,Kpond,Native Tadpole,6/6/2024,39,0.0347,91.69,17.29, 0.1 , 2.3 , 0.1 , 0.7 , 0.1 , 4.2 , 0.1 , 0.1 , 1.8 , 0.1 , 0.1 , 0.1 , 0.1 , 3.2 , 5.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.66,Kpond,Native Tadpole,6/6/2024,p27,0.0359,94.75,11.14, 0.1 , 1.7 , 0.1 , 0.8 , 0.1 , 2.1 , 0.1 , 0.1 , 2.6 , 0.1 , 0.1 , 0.1 , 0.1 , 7.4 , 4.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 3.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.66,Kpond,Native Tadpole,6/6/2024,p27,0.0553,92.28,3.62, 0.1 , 0.9 , 0.1 , 1.2 , 0.1 , 2.3 , 0.1 , 0.1 , 2.8 , 0.1 , 0.1 , 0.1 , 0.1 , 2.9 , 3.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.66,Kpond,Native Tadpole,6/6/2024,26,0.0233,94.86,8.58, 0.1 , 1.2 , 0.1 , 1.1 , 0.1 , 3.4 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 0.1 , 0.1 , 5.3 , 3.3 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.8 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.66,Kpond,Native Tadpole,6/6/2024,37,0.0431,91.79,4.64, 0.1 , 1.3 , 0.1 , 0.1 , 0.1 , 2.4 , 0.1 , 0.1 , 2.4 , 0.1 , 0.1 , 0.1 , 0.1 , 3.8 , 1.6 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.9 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.66,Kpond,Native Tadpole,6/6/2024,26,0.0202,95.69,19.8, 0.1 , 1.4 , 0.1 , 1.1 , 0.1 , 2.9 , 0.1 , 0.1 , 2.0 , 0.1 , 0.1 , 0.1 , 0.1 , 5.6 , 4.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 1.5 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.66,Kpond,Native Tadpole,6/6/2024,30,0.0399,94.67,10.03, 0.1 , 1.8 , 0.1 , 1.2 , 0.1 , 2.4 , 0.1 , 0.1 , 3.3 , 0.1 , 0.1 , 0.1 , 0.1 , 7.4 , 4.7 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 2.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,Native Tadpole,5/30/2024,p27,0.0081,94.81,37.04, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 10.4 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,Native Tadpole,5/30/2024,p27,0.0041,94.38,97.56, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
20.08,Zpond,Native Tadpole,5/30/2024,p27,0.0091,92.92,54.95, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 9.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,NGpond,Native Tadpole,5/24/2024,p27,0.002,94.9,50, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,NGpond,Native Tadpole,5/24/2024,p27,0.013,89.89,15.38, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,NGpond,Native Tadpole,5/24/2024,30,0.0221,84.18,4.52, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,NGpond,Native Tadpole,5/24/2024,30,0.0075,90.55,13.33, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,NGpond,Native Tadpole,5/24/2024,30,0.0035,94.78,85.71, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
18.86,NGpond,Native Tadpole,5/24/2024,33,0.0066,91.22,30.3, 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 , 0.1 
